ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
547,India,IN,Mysore,12.307000,76.649000,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,Not available,"Fakoorziba, M.R., Eghbal, F. and Vijayan, V.A. (2009).  Synergist efficacy of piperonyl butoxide with deltamethrin as pyrethroid insecticide on  Culex tritaeniorhynchus (Diptera: Culicidae) and other mosquitoe species. Environmental Toxicology, 24(1):19-24",https://www.ncbi.nlm.nih.gov/pubmed/18442073,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
548,India,IN,Agra,27.179000,78.008000,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,Not available,"Singh, G. and Prakash, S. (2009).  Efficacy of  Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection. Parasitology Research, 104(4):763-6",https://www.ncbi.nlm.nih.gov/pubmed/18989699,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
549,India,IN,Thiruvanmiyur,13.002500,80.256100,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Aarumugam, P, Krishnamoorthy, N and Gunasekaran, K. (2015).  Deltamethrin induced functional mortality of  Anopheles stephensi, the urban malaria vector, in relation to resistance development. Journal of Vector Borne Diseases, 52(3):261-264",https://www.ncbi.nlm.nih.gov/pubmed/26418659,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
550,India,IN,Adayar,13.006300,80.257400,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Aarumugam, P, Krishnamoorthy, N and Gunasekaran, K. (2015).  Deltamethrin induced functional mortality of  Anopheles stephensi, the urban malaria vector, in relation to resistance development. Journal of Vector Borne Diseases, 52(3):261-264",https://www.ncbi.nlm.nih.gov/pubmed/26418659,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
551,India,IN,George Town,13.093900,80.283900,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Aarumugam, P, Krishnamoorthy, N and Gunasekaran, K. (2015).  Deltamethrin induced functional mortality of  Anopheles stephensi, the urban malaria vector, in relation to resistance development. Journal of Vector Borne Diseases, 52(3):261-264",https://www.ncbi.nlm.nih.gov/pubmed/26418659,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
552,India,IN,Besant Nagar,13.000200,80.266800,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Aarumugam, P, Krishnamoorthy, N and Gunasekaran, K. (2015).  Deltamethrin induced functional mortality of  Anopheles stephensi, the urban malaria vector, in relation to resistance development. Journal of Vector Borne Diseases, 52(3):261-264",https://www.ncbi.nlm.nih.gov/pubmed/26418659,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
553,Myanmar,MM,Ja Htu Kawng,24.707900,97.566700,An. stephensi,Not available,NR,2012,APRIL,2014,SEPTEMBER,Not available,Not available,Not available,morphology,"Wang, Y, Zhong, D, Cui, L, Lee, MC, Yang, Z, Yan, G and Zhou, G. (2015).  Population dynamics and community structure of  Anopheles mosquitoes along the China-Myanmar border. Parasites & Vectors, 8(1):445",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
554,Myanmar,MM,Mung Seng Yang,24.728800,97.554500,An. stephensi,Not available,NR,2012,APRIL,2014,SEPTEMBER,Not available,Not available,Not available,morphology,"Wang, Y, Zhong, D, Cui, L, Lee, MC, Yang, Z, Yan, G and Zhou, G. (2015).  Population dynamics and community structure of  Anopheles mosquitoes along the China-Myanmar border. Parasites & Vectors, 8(1):445",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
555,Myanmar,MM,Simsa Lawk,24.772300,97.569600,An. stephensi,Not available,NR,2012,APRIL,2014,SEPTEMBER,Not available,Not available,Not available,morphology,"Wang, Y, Zhong, D, Cui, L, Lee, MC, Yang, Z, Yan, G and Zhou, G. (2015).  Population dynamics and community structure of  Anopheles mosquitoes along the China-Myanmar border. Parasites & Vectors, 8(1):445",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
556,Saudi Arabia,SA,Abha,18.216700,42.500000,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,1,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
557,Saudi Arabia,SA,Al Dammam,26.383300,50.166700,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,12,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
558,Saudi Arabia,SA,Al Madinah,24.466700,39.566600,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,3,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
559,Saudi Arabia,SA,Bureidah,26.316700,43.983300,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,0,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
560,Saudi Arabia,SA,Dwadmi,24.516600,44.416700,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,0,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
561,Saudi Arabia,SA,Jizan,16.883400,42.550000,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,0,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
562,Saudi Arabia,SA,Jeddah,21.550000,39.166700,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,1,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
563,Saudi Arabia,SA,Makkah,21.450000,39.716700,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,5,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
564,Saudi Arabia,SA,Najran,17.500000,44.150000,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,4,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
565,Saudi Arabia,SA,Riyadh,24.583300,46.700000,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,0,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
566,Saudi Arabia,SA,Tabouk,28.383300,36.566700,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,0,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
567,Saudi Arabia,SA,Taif,21.266700,40.400000,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,3,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
568,Saudi Arabia,SA,W. Al Dawasir,20.482000,45.717400,An. stephensi,Not available,NR,2005,NR,2006,NR,Not available,12,Not available,morphology,"Al Ahmad, A.M., Sallam, M.F., Khuriji, M.A., Kheir, S.M. and Azari-Hamidian, S. (2011).  Checklist and pictorial key to fourth-instar larvae of mosquitoes (Diptera: Culicidae) of Saudi Arabia. Journal of Medical Entomology, 48(4):717-737",https://www.ncbi.nlm.nih.gov/pubmed/21845930,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
569,Saudi Arabia,SA,Site 1,23.036200,39.177900,An. stephensi,Not available,NR,2004,MARCH,2006,FEBRUARY,Not available,Not available,Not available,morphology,"Kheir, S.M., Alahmed, A.M., Al Kuriji, M.A.  and Al Zubyani, S.F. (2010).  Distribution and seasonal activity of mosquitoes in al Madinah Al Munwwrah, Saudi Arabia. Journal of the Egyptian Society of Parasitology, 40(1):215-227",https://www.ncbi.nlm.nih.gov/pubmed/20503600,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
570,Saudi Arabia,SA,Site 3,24.328900,39.356200,An. stephensi,Not available,NR,2004,MARCH,2006,FEBRUARY,Not available,Not available,Not available,morphology,"Kheir, S.M., Alahmed, A.M., Al Kuriji, M.A.  and Al Zubyani, S.F. (2010).  Distribution and seasonal activity of mosquitoes in al Madinah Al Munwwrah, Saudi Arabia. Journal of the Egyptian Society of Parasitology, 40(1):215-227",https://www.ncbi.nlm.nih.gov/pubmed/20503600,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
